date,open,high,low,close,volume,source
2025-06-12,6171.56,6202.73,6151.04,6192.22,197018752,sohu
2025-06-13,6174.43,6183.71,6088.57,6106.01,236889536,sohu
2025-06-16,6089.96,6151.51,6089.96,6147.46,197310928,sohu
2025-06-17,6153.15,6171.17,6120.57,6141.47,208427280,sohu
2025-06-18,6126.18,6143.21,6086.69,6135.39,204105744,sohu
2025-06-19,6127.94,6146.64,6028.72,6048.22,212217344,sohu
2025-06-20,6039.99,6061.84,5997.59,5999.59,180857344,sohu
2025-06-23,5966.5,6083.53,5965.66,6078.22,193558480,sohu
2025-06-24,6082.74,6194.67,6082.74,6194.67,233453408,sohu
2025-06-25,6196.15,6282.11,6194.15,6276.16,247556320,sohu
2025-06-26,6272.44,6310.54,6244.78,6247.79,254246496,sohu
2025-06-27,6265.92,6319.16,6257.59,6276.94,248563344,sohu
2025-06-30,6297.08,6358.03,6292.51,6356.18,237322976,sohu
2025-07-01,6358.06,6373.77,6308.06,6373.77,243537328,sohu
2025-07-02,6358.87,6358.87,6285.0,6309.48,238580896,sohu
2025-07-03,6306.75,6349.14,6295.23,6342.64,213980768,sohu
2025-07-04,6338.56,6375.07,6292.14,6312.2,238133200,sohu
2025-07-07,6305.04,6333.51,6303.86,6327.14,210477360,sohu
2025-07-08,6321.55,6408.11,6318.52,6407.7,235125568,sohu
2025-07-09,6412.14,6431.09,6375.08,6390.47,236175584,sohu
2025-07-10,6385.21,6427.74,6367.66,6406.57,240183376,sohu
2025-07-11,6411.31,6487.44,6388.4,6461.1,282561280,sohu
2025-07-14,6465.51,6474.93,6443.56,6462.31,242057808,sohu
2025-07-15,6452.0,6472.53,6381.56,6442.83,269869408,sohu
2025-07-16,6440.52,6487.83,6433.51,6462.06,220230016,sohu
2025-07-17,6458.41,6535.67,6451.15,6535.67,227831648,sohu
2025-07-18,6546.36,6563.82,6521.5,6552.07,234461712,sohu
2025-07-21,6557.25,6614.61,6555.04,6612.26,276591552,sohu
2025-07-22,6607.83,6642.23,6597.05,6637.1,301660000,sohu
2025-07-23,6634.12,6667.86,6594.48,6607.22,294109280,sohu
2025-07-24,6602.17,6701.12,6602.17,6701.12,285418208,sohu
2025-07-25,6708.08,6716.7,6674.54,6706.61,264004800,sohu
2025-07-28,6713.82,6736.08,6679.21,6729.98,252742896,sohu
2025-07-29,6724.31,6773.88,6684.16,6773.88,259261232,sohu
2025-07-30,6758.33,6770.88,6662.91,6718.48,268179552,sohu
2025-07-31,6701.16,6750.08,6639.12,6661.19,270138688,sohu
2025-08-01,6665.64,6702.68,6625.93,6670.47,232484672,sohu
2025-08-04,6637.84,6739.73,6631.12,6739.69,213491520,sohu
2025-08-05,6753.53,6787.48,6744.07,6787.48,223724672,sohu
2025-08-06,6784.17,6865.02,6774.03,6861.31,258133888,sohu
2025-08-07,6864.45,6876.5,6813.77,6862.15,261389600,sohu
2025-08-08,6844.44,6865.84,6816.09,6838.13,251465664,sohu
2025-08-11,6850.57,6957.4,6850.57,6943.94,260970256,sohu
2025-08-12,6943.67,6963.8,6894.85,6963.61,260489872,sohu
2025-08-13,6966.27,7070.5,6966.27,7064.33,294653856,sohu
2025-08-14,7072.9,7077.81,6957.4,6976.49,317272960,sohu
2025-08-15,6956.51,7117.51,6956.51,7117.5,304005216,sohu
2025-08-18,7158.53,7267.98,7143.07,7237.6,379831264,sohu
2025-08-19,7231.93,7289.03,7193.59,7242.85,340879040,sohu
2025-08-20,7212.97,7305.46,7166.99,7305.46,324751488,sohu
2025-08-21,7318.76,7343.17,7215.34,7253.34,326822880,sohu
2025-08-22,7250.19,7362.94,7250.19,7362.94,326807488,sohu
2025-08-25,7418.35,7504.01,7405.94,7477.73,408457664,sohu
2025-08-26,7457.77,7526.17,7435.3,7476.47,363684672,sohu
2025-08-27,7488.93,7565.35,7336.5,7336.5,416759264,sohu
